example ID,text,respondent,sex,year of birth,language,language group,education,comments,non-standard government,selecting predicate,type of speaker,context type,toponym/year,initial phoneme,omitted,preposition,preposition_eng,PP
2062,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,spatial,,consonant,,по,po 'along/about/up to',по селу
2063,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,с,s ‘with/from/off’,с ним
2064,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,на,na 'on(to)',на сыр
2065,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,на,na 'on(to)',на творог
2066,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,на,na 'on(to)',на сметану
2067,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,temporal,,consonant,,до,"do 'up to, until'",До сих пор
2068,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',у нашей бабушки
2075,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,в расшифровке есть,,возили,,spatial,toponym,consonant,да,в,v 'in(to)',Карата
2070,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',у нас
2071,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,spatial,,vowel,,на,na 'on(to)',на этот подушку
2072,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,отделялось,,other,,consonant,,от,ot 'from',от молока
2086,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,в расшифровке есть,,,,spatial,toponym,consonant,да,в,v 'in(to)',в Карата
2074,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,vowel,,на,na 'on(to)',на ишаках
2089,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,spatial,,consonant,,в,v 'in(to)',в лесу
2076,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',у нас
2077,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,к,k 'to',к нам
2078,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,spatial,toponym,consonant,,до,"do 'up to, until'",до Ботлиха
2079,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,на,na 'on(to)',на спине
2080,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,vowel,,за,za 'behind; for',за это продукция
2081,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,про,pro 'about',про языки
2082,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,vowel,,на,na 'on(to)',на аварском
2047,2016-Kina-4,kina.кина.нд31,m,1950,Rutul,Lezgic,higher education,,,,,spatial,toponym,consonant,,из,"iz 'from, of'",из Цахуру
2084,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,spatial,,consonant,,на,na 'on(to)',на базаре
2085,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,spatial,toponym,consonant,,до,"do 'up to, until'",до Карата
2096,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,spatial,toponym,vowel,да,в,v 'in(to)',этот Хунзах
2087,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',у нас
2088,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',у них
2104,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,к,k 'to',к нам
2090,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,spatial,toponym,consonant,,до,"do 'up to, until'",до Хунзаха
2091,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,spatial,toponym,consonant,,до,"do 'up to, until'",до Ботлиха
2092,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,vowel,,на,na 'on(to)',На экскурсию
2093,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,temporal,,consonant,,до,"do 'up to, until'",до трех
2094,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,temporal,,vowel,,после,posle 'after',после обеда
2095,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,spatial,,consonant,,через,čerez 'via/through',через горы
2117,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,institution,consonant,,в,v 'in(to)',в школе
2097,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',У нее
2098,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',у нас
2099,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,spatial,,consonant,,на,na 'on(to)',на базар
2100,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,37:15:00,,,,spatial,toponym,consonant,,до,"do 'up to, until'",до Ботлиха
2106,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,по,po 'along/about/up to',по своим делам
2107,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,,consonant,,на,na 'on(to)',на столе
2108,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,,consonant,,на,na 'on(to)',на столе
2109,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,,consonant,,на,na 'on(to)',на стол
2110,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,у,u 'at',у нас
2111,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,у,u 'at',у них
2112,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,у,u 'at',у нас
2113,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,,consonant,,на,na 'on(to)',на столе
2118,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,,vowel,,в,v 'in(to)',в этом лесу
2115,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,на,na 'on(to)',на русском
2116,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,у,u 'at',у нас
2138,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,toponym,consonant,,в,v 'in(to)',В Чечню
2140,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',Чечню
2119,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,,vowel,,с,s ‘with/from/off’,с этого места
2120,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,toponym,consonant,,до,"do 'up to, until'",до Ботлиха
2122,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,с,s ‘with/from/off’,с классом
2123,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,у,u 'at',у нас
2124,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,с,s ‘with/from/off’,с ними
2137,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,vowel,,на,na 'on(to)',на УАЗиках
2127,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,с,s ‘with/from/off’,с нами
2240,2018-Mahachkala-1,makhachkala.add-1,f,1986,Archi,Lezgic,higher education,,,,,other,,vowel,,из-за,iz-za 'due to',Из-за этого
2147,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,toponym,consonant,,в,v 'in(to)',в Чечню
2129,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,,consonant,,на,na 'on(to)',на плато
2135,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,,consonant,,с,s ‘with/from/off’,с нашего района
1543,2012-Jangikent-3,yangikent.янгикент.44.,m,1953,Kumyk,Turkic,higher education,,,,,temporal,temp_point,consonant,,с,s ‘with/from/off’,с шестьдесят седьмом году
2136,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,spatial,,consonant,,с,s ‘with/from/off’,с других районов
2139,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,с,s ‘with/from/off’,с ребятами
2141,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,у,u 'at',у нас
2142,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,у,u 'at',у нас
1544,2012-Jangikent-3,yangikent.янгикент.44.,m,1953,Kumyk,Turkic,higher education,,,,,temporal,temp_point,consonant,,с,s ‘with/from/off’,с шестьдесят седьмого
1545,2012-Jangikent-3,yangikent.янгикент.44.,m,1953,Kumyk,Turkic,higher education,,,,,temporal,temp_point,consonant,,по,po 'along/about/up to',по семьдесят пятый
2048,2016-Kina-4,kina.кина.нд31,m,1950,Rutul,Lezgic,higher education,,,,,spatial,toponym,consonant,,из,"iz 'from, of'",из Рутула
1542,2012-Jangikent-3,yangikent.янгикент.44.,m,1953,Kumyk,Turkic,higher education,с (?),,,all prepositions,temporal,temp_point,consonant,да,с,s ‘with/from/off’,с каким году
2154,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,spatial,toponym,consonant,,в,v 'in(to)',в Гоцатль
2144,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,от,ot 'from',от дизентерии
2145,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,vowel,,от,ot 'from',от этого
2152,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,написано,,other,,consonant,,на,na 'on(to)',"на русском языке,"
2155,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,собрали,,spatial,toponym,consonant,,в,v 'in(to)',в Гоцатле
2146,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,у,u 'at',у них
2049,2016-Kina-4,kina.кина.нд31,m,1950,Rutul,Lezgic,higher education,,,,,spatial,toponym,vowel,,из,"iz 'from, of'",из Амсара
2148,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,temporal,temp_point,consonant,,в,v 'in(to)',В пятьдесят седьмом вернулись
2149,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,other,,consonant,,у,u 'at',У нас
2050,2016-Kina-4,kina.кина.нд31,m,1950,Rutul,Lezgic,higher education,32:40:00,да,,,temporal,,consonant,,на,na 'on(to)',на сегодня
2150,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,40:00:00,,,,other,,consonant,,у,u 'at',У нас
2121,2018-Tukita-2,karata.тукита.нд14,m,1967,Tokita,Avar-Andi,secondary specialized education,,,,,temporal,,consonant,,в,v 'in(to)',в пятом классе
2300,2018-Mahachkala-3,makhachkala.add-2,m,1977,Avar,Avar-Andi,secondary specialized education,в расшифровке есть,,знаю,,other,,consonant,да,на,na 'on(to)',"лакском, даргинском"
2158,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',Таджикистане
2259,2018-Mahachkala-3,makhachkala.add-2,m,1977,Avar,Avar-Andi,secondary specialized education,,,,,temporal,,consonant,да,в,v 'in(to)',мое время
2261,2018-Mahachkala-3,makhachkala.add-2,m,1977,Avar,Avar-Andi,secondary specialized education,в расшифровке есть,,,,other,,consonant,да,в,v 'in(to)',первую очередь
2271,2018-Mahachkala-3,makhachkala.add-2,m,1977,Avar,Avar-Andi,secondary specialized education,,,,,other,,vowel,,в,v 'in(to)',в исламском направлении
2151,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,other,,consonant,,по,po 'along/about/up to',по матери
2153,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,other,,consonant,,на,na 'on(to)',на русском языке
2174,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,общаемся,,other,,consonant,,на,na 'on(to)',на которых
2163,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,служил,,spatial/temporal,institution,consonant,,в,v 'in(to)',в царской армии
2165,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,взятие,,spatial/temporal,,consonant,да,в,v 'in(to)',в плен даже Шамиля
2156,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,other,,consonant,,о,o 'about',о подчинении царю
2157,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,other,,consonant,,у,u 'at',у меня
2274,2018-Mahachkala-3,makhachkala.add-2,m,1977,Avar,Avar-Andi,secondary specialized education,,,,,other,,vowel,,в,v 'in(to)',в ОМОНе
2159,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,other,,consonant,,за,za 'behind; for',за примерную работу
2160,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,other,,consonant,,для,dlja 'for',для того
2161,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,other,,consonant,,от,ot 'from',от Нуричо
2060,2018-Tukita-2,karata.тукита.нд12,f,1972,Tokita,Avar-Andi,secondary education,,,,,other,,consonant,,в,v 'in(to)',в гости
2176,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,работал,,spatial,institution,consonant,,в,v 'in(to)',В школе
2164,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,участвовали,,other,,consonant,,при,pri 'under/during',при взятии
2177,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,spatial,,consonant,,в,v 'in(to)',в селении
2179,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,в расшифровке есть,,,,spatial,toponym,consonant,да,в,v 'in(to)',в Чечню
1601,2012-Jangikent-2,yangikent.янгикент.55.,f,1966,Kumyk,Turkic,secondary specialized education,,,,,temporal,temp_point,consonant,да,в,v 'in(to)',в девяносто девятом году
2168,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,other,,consonant,,о,o 'about',о языках
2169,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,исходит,,other,,consonant,,из,"iz 'from, of'",из всех языков
